Zip Code,City,County,Type,State,Route Code
16611,Alexandria,Huntingdon,Standard,PA,P39
16613,Ashville,Cambria,Standard,PA,P45
16616,Beccaria,Clearfield,Standard,PA,P46
16617,Bellwood,Blair,Standard,PA,P43
16619,Blandburg,Cambria,P.O. Box,PA,P45
16620,Brisbin,Clearfield,P.O. Box,PA,P46
16621,Broad Top,Huntingdon,Standard,PA,P39
16622,Calvin,Huntingdon,Standard,PA,P39
16623,Cassville,Huntingdon,Standard,PA,P39
16624,Chest Springs,Cambria,P.O. Box,PA,P45
16625,Claysburg,Blair,Standard,PA,P43
16627,Coalport,Clearfield,Standard,PA,P46
16629,Coupon,Cambria,Standard,PA,P45
16630,Cresson,Cambria,Standard,PA,P45
16631,Curryville,Blair,P.O. Box,PA,P43
16633,Defiance,Bedford,P.O. Box,PA,P42
16634,Dudley,Huntingdon,P.O. Box,PA,P39
16635,Duncansville,Blair,Standard,PA,P43
16636,Dysart,Cambria,Standard,PA,P45
16637,East Freedom,Blair,Standard,PA,P43
16638,Entriken,Huntingdon,Standard,PA,P39
16639,Fallentimber,Cambria,Standard,PA,P45
16640,Flinton,Cambria,Standard,PA,P45
16641,Gallitzin,Cambria,Standard,PA,P45
16644,Glasgow,Cambria,P.O. Box,PA,P45
16645,Glen Hope,Clearfield,Standard,PA,P46
16646,Hastings,Cambria,Standard,PA,P45
16647,Hesston,Huntingdon,Standard,PA,P39
16648,Hollidaysburg,Blair,Standard,PA,P43
16650,Hopewell,Bedford,Standard,PA,P42
16651,Houtzdale,Clearfield,Standard,PA,P46
16652,Huntingdon,Huntingdon,Standard,PA,P39
16654,Huntingdon,Huntingdon,Unique,PA,P39
16655,Imler,Bedford,Standard,PA,P42
16656,Irvona,Clearfield,Standard,PA,P46
16657,James Creek,Huntingdon,Standard,PA,P39
16659,Loysburg,Bedford,Standard,PA,P42
16660,Mc Connellstown,Huntingdon,P.O. Box,PA,P39
16661,Madera,Clearfield,Standard,PA,P46
16662,Martinsburg,Blair,Standard,PA,P43
16663,Morann,Clearfield,P.O. Box,PA,P46
16664,New Enterprise,Bedford,Standard,PA,P42
16665,Newry,Blair,P.O. Box,PA,P43
16666,Osceola Mills,Clearfield,Standard,PA,P46
16667,Osterburg,Bedford,Standard,PA,P42
16668,Patton,Cambria,Standard,PA,P45
16669,Petersburg,Huntingdon,Standard,PA,P39
16670,Queen,Bedford,Standard,PA,P42
16671,Ramey,Clearfield,P.O. Box,PA,P46
16672,Riddlesburg,Bedford,P.O. Box,PA,P42
16673,Roaring Spring,Blair,Standard,PA,P43
16674,Robertsdale,Huntingdon,Standard,PA,P39
16675,Saint Boniface,Cambria,P.O. Box,PA,P45
16677,Sandy Ridge,Centre,P.O. Box,PA,P38
16678,Saxton,Bedford,Standard,PA,P42
16679,Six Mile Run,Bedford,Standard,PA,P42
16680,Smithmill,Clearfield,Standard,PA,P46
16681,Smokerun,Clearfield,P.O. Box,PA,P46
16682,Sproul,Blair,Standard,PA,P43
16683,Spruce Creek,Huntingdon,Standard,PA,P39
16684,Tipton,Blair,P.O. Box,PA,P43
16685,Todd,Huntingdon,Standard,PA,P39
16686,Tyrone,Blair,Standard,PA,P43
16689,Waterfall,Fulton,Standard,PA,P41
16691,Wells Tannery,Fulton,Standard,PA,P41
16692,Westover,Clearfield,Standard,PA,P46
16693,Williamsburg,Blair,Standard,PA,P43
16694,Wood,Bedford,P.O. Box,PA,P42
16695,Woodbury,Bedford,Standard,PA,P42
16698,Houtzdale,Clearfield,Unique,PA,P46
16699,Cresson,Cambria,Unique,PA,P45
16701,Bradford,Mckean,Standard,PA,P49
16720,Austin,Potter,Standard,PA,P36
16724,Crosby,Mckean,P.O. Box,PA,P49
16725,Custer City,Mckean,P.O. Box,PA,P49
16726,Cyclone,Mckean,Standard,PA,P49
16727,Derrick City,Mckean,Standard,PA,P49
16728,De Young,Elk,Standard,PA,P48
16729,Duke Center,Mckean,Standard,PA,P49
16730,East Smethport,Mckean,P.O. Box,PA,P49
16731,Eldred,Mckean,Standard,PA,P49
16732,Gifford,Mckean,Standard,PA,P49
16733,Hazel Hurst,Mckean,P.O. Box,PA,P49
16734,James City,Elk,P.O. Box,PA,P48
16735,Kane,Mckean,Standard,PA,P49
16738,Lewis Run,Mckean,Standard,PA,P49
16740,Mount Jewett,Mckean,Standard,PA,P49
16743,Port Allegany,Mckean,Standard,PA,P49
16744,Rew,Mckean,Standard,PA,P49
16745,Rixford,Mckean,Standard,PA,P49
16746,Roulette,Potter,Standard,PA,P36
16748,Shinglehouse,Potter,Standard,PA,P36
16749,Smethport,Mckean,Standard,PA,P49
16750,Turtlepoint,Mckean,Standard,PA,P49
16801,State College,Centre,Standard,PA,P38
16802,University Park,Centre,Standard,PA,P38
16803,State College,Centre,Standard,PA,P38
16804,State College,Centre,P.O. Box,PA,P38
16805,State College,Centre,P.O. Box,PA,P38
16820,Aaronsburg,Centre,Standard,PA,P38
16821,Allport,Clearfield,Standard,PA,P46
16822,Beech Creek,Clinton,Standard,PA,P37
16823,Bellefonte,Centre,Standard,PA,P38
16825,Bigler,Clearfield,P.O. Box,PA,P46
16826,Blanchard,Centre,P.O. Box,PA,P38
16827,Boalsburg,Centre,Standard,PA,P38
16828,Centre Hall,Centre,Standard,PA,P38
16829,Clarence,Centre,Standard,PA,P38
16830,Clearfield,Clearfield,Standard,PA,P46
16832,Coburn,Centre,Standard,PA,P38
16833,Curwensville,Clearfield,Standard,PA,P46
16834,Drifting,Clearfield,P.O. Box,PA,P46
16835,Fleming,Centre,P.O. Box,PA,P38
16836,Frenchville,Clearfield,Standard,PA,P46
16837,Glen Richey,Clearfield,Standard,PA,P46
16838,Grampian,Clearfield,Standard,PA,P46
16839,Grassflat,Clearfield,Standard,PA,P46
16840,Hawk Run,Clearfield,Standard,PA,P46
16841,Howard,Centre,Standard,PA,P38
16843,Hyde,Clearfield,P.O. Box,PA,P46
16844,Julian,Centre,Standard,PA,P38
16845,Karthaus,Clearfield,Standard,PA,P46
16847,Kylertown,Clearfield,P.O. Box,PA,P46
16848,Lamar,Clinton,P.O. Box,PA,P37
16849,Lanse,Clearfield,P.O. Box,PA,P46
16850,Lecontes Mills,Clearfield,Standard,PA,P46
16851,Lemont,Centre,P.O. Box,PA,P38
16852,Madisonburg,Centre,Standard,PA,P38
16853,Milesburg,Centre,P.O. Box,PA,P38
16854,Millheim,Centre,Standard,PA,P38
16855,Mineral Springs,Clearfield,P.O. Box,PA,P46
16856,Mingoville,Centre,P.O. Box,PA,P38
16858,Morrisdale,Clearfield,Standard,PA,P46
16859,Moshannon,Centre,Standard,PA,P38
16860,Munson,Clearfield,Standard,PA,P46
16861,New Millport,Clearfield,Standard,PA,P46
16863,Olanta,Clearfield,Standard,PA,P46
16864,Orviston,Centre,Standard,PA,P38
16865,Pennsylvania Furnace,Centre,Standard,PA,P38
16866,Philipsburg,Centre,Standard,PA,P38
16868,Pine Grove Mills,Centre,P.O. Box,PA,P38
16870,Port Matilda,Centre,Standard,PA,P38
16871,Pottersdale,Clearfield,Standard,PA,P46
16872,Rebersburg,Centre,Standard,PA,P38
16873,Shawville,Clearfield,P.O. Box,PA,P46
16874,Snow Shoe,Centre,Standard,PA,P38
16875,Spring Mills,Centre,Standard,PA,P38
16876,Wallaceton,Clearfield,P.O. Box,PA,P46
16877,Warriors Mark,Huntingdon,Standard,PA,P39
16878,West Decatur,Clearfield,Standard,PA,P46
16879,Winburne,Clearfield,Standard,PA,P46
16881,Woodland,Clearfield,Standard,PA,P46
16882,Woodward,Centre,Standard,PA,P38
16901,Wellsboro,Tioga,Standard,PA,P35
16910,Alba,Bradford,Standard,PA,P18
16911,Arnot,Tioga,P.O. Box,PA,P35
16912,Blossburg,Tioga,Standard,PA,P35
16914,Columbia Cross Roads,Bradford,Standard,PA,P18
16915,Coudersport,Potter,Standard,PA,P36
16917,Covington,Tioga,Standard,PA,P35
16920,Elkland,Tioga,Standard,PA,P35
16921,Gaines,Tioga,Standard,PA,P35
16922,Galeton,Potter,Standard,PA,P36
16923,Genesee,Potter,Standard,PA,P36
16925,Gillett,Bradford,Standard,PA,P18
16926,Granville Summit,Bradford,Standard,PA,P18
16927,Harrison Valley,Potter,Standard,PA,P36
16928,Knoxville,Tioga,Standard,PA,P35
16929,Lawrenceville,Tioga,Standard,PA,P35
16930,Liberty,Tioga,Standard,PA,P35
16932,Mainesburg,Tioga,Standard,PA,P35
16933,Mansfield,Tioga,Standard,PA,P35
16935,Middlebury Center,Tioga,Standard,PA,P35
16936,Millerton,Tioga,Standard,PA,P35
16937,Mills,Potter,Standard,PA,P36
16938,Morris,Tioga,Standard,PA,P35
16939,Morris Run,Tioga,P.O. Box,PA,P35
16940,Nelson,Tioga,P.O. Box,PA,P35
16941,Genesee,Potter,Standard,PA,P36
16942,Osceola,Tioga,Standard,PA,P35
16943,Sabinsville,Tioga,Standard,PA,P35
16945,Sylvania,Bradford,P.O. Box,PA,P18
16946,Tioga,Tioga,Standard,PA,P35
16947,Troy,Bradford,Standard,PA,P18
16948,Ulysses,Potter,Standard,PA,P36
16950,Westfield,Tioga,Standard,PA,P35
17001,Camp Hill,Cumberland,P.O. Box,PA,P28
17002,Allensville,Mifflin,Standard,PA,P31
17003,Annville,Lebanon,Standard,PA,P25
17004,Belleville,Mifflin,Standard,PA,P31
17005,Berrysburg,Dauphin,P.O. Box,PA,P24
17006,Blain,Perry,Standard,PA,P29
17007,Boiling Springs,Cumberland,Standard,PA,P28
17008,Bowmansdale,Cumberland,P.O. Box,PA,P28
17009,Burnham,Mifflin,Standard,PA,P31
17010,Campbelltown,Lebanon,P.O. Box,PA,P25
17011,Camp Hill,Cumberland,Standard,PA,P28
17013,Carlisle,Cumberland,Standard,PA,P28
17014,Cocolamus,Juniata,Standard,PA,P30
17015,Carlisle,Cumberland,Standard,PA,P28
17016,Cornwall,Lebanon,P.O. Box,PA,P25
17017,Dalmatia,Northumberland,Standard,PA,P23
17018,Dauphin,Dauphin,Standard,PA,P24
17019,Dillsburg,York,Standard,PA,P26
17020,Duncannon,Perry,Standard,PA,P29
17021,East Waterford,Juniata,Standard,PA,P30
17022,Elizabethtown,Lancaster,Standard,PA,PA6
17023,Elizabethville,Dauphin,Standard,PA,P24
17024,Elliottsburg,Perry,Standard,PA,P29
17025,Enola,Cumberland,Standard,PA,P28
17026,Fredericksburg,Lebanon,Standard,PA,P25
17027,Grantham,Cumberland,P.O. Box,PA,P28
17028,Grantville,Dauphin,Standard,PA,P24
17029,Granville,Mifflin,Standard,PA,P31
17030,Gratz,Dauphin,Standard,PA,P24
17032,Halifax,Dauphin,Standard,PA,P24
17033,Hershey,Dauphin,Standard,PA,P24
17034,Highspire,Dauphin,Standard,PA,P24
17035,Honey Grove,Juniata,Standard,PA,P30
17036,Hummelstown,Dauphin,Standard,PA,P24
17037,Ickesburg,Perry,Standard,PA,P29
17038,Jonestown,Lebanon,Standard,PA,P25
17039,Kleinfeltersville,Lebanon,P.O. Box,PA,P25
17040,Landisburg,Perry,Standard,PA,P29
17041,Lawn,Lebanon,P.O. Box,PA,P25
17042,Lebanon,Lebanon,Standard,PA,P25
17043,Lemoyne,Cumberland,Standard,PA,P28
17044,Lewistown,Mifflin,Standard,PA,P31
17045,Liverpool,Perry,Standard,PA,P29
17046,Lebanon,Lebanon,Standard,PA,P25
17047,Loysville,Perry,Standard,PA,P29
17048,Lykens,Dauphin,Standard,PA,P24
17049,Mc Alisterville,Juniata,Standard,PA,P30
17050,Mechanicsburg,Cumberland,Standard,PA,P28
17051,Mc Veytown,Mifflin,Standard,PA,P31
17052,Mapleton Depot,Huntingdon,Standard,PA,P39
17053,Marysville,Perry,Standard,PA,P29
17054,Mattawana,Mifflin,P.O. Box,PA,P31
17055,Mechanicsburg,Cumberland,Standard,PA,P28
17056,Mexico,Juniata,P.O. Box,PA,P30
17057,Middletown,Dauphin,Standard,PA,P24
17058,Mifflin,Juniata,Standard,PA,P30
17059,Mifflintown,Juniata,Standard,PA,P30
17060,Mill Creek,Huntingdon,Standard,PA,P39
17061,Millersburg,Dauphin,Standard,PA,P24
17062,Millerstown,Perry,Standard,PA,P29
17063,Milroy,Mifflin,Standard,PA,P31
17064,Mount Gretna,Lebanon,P.O. Box,PA,P25
17065,Mount Holly Springs,Cumberland,Standard,PA,P28
17066,Mount Union,Huntingdon,Standard,PA,P39
17067,Myerstown,Lebanon,Standard,PA,P25
17068,New Bloomfield,Perry,Standard,PA,P29
17069,New Buffalo,Perry,P.O. Box,PA,P29
17070,New Cumberland,York,Standard,PA,P26
17071,New Germantown,Perry,P.O. Box,PA,P29
17072,New Kingstown,Cumberland,P.O. Box,PA,P28
17073,Newmanstown,Lebanon,Standard,PA,P25
17074,Newport,Perry,Standard,PA,P29
17075,Newton Hamilton,Mifflin,P.O. Box,PA,P31
17076,Oakland Mills,Juniata,Standard,PA,P30
17077,Ono,Lebanon,P.O. Box,PA,P25
17078,Palmyra,Lebanon,Standard,PA,P25
17080,Pillow,Dauphin,P.O. Box,PA,P24
17081,Plainfield,Cumberland,P.O. Box,PA,P28
17082,Port Royal,Juniata,Standard,PA,P30
17083,Quentin,Lebanon,P.O. Box,PA,P25
17084,Reedsville,Mifflin,Standard,PA,P31
17085,Rexmont,Lebanon,P.O. Box,PA,P25
17086,Richfield,Juniata,Standard,PA,P30
17087,Richland,Lebanon,Standard,PA,P25
17088,Schaefferstown,Lebanon,P.O. Box,PA,P25
17089,Camp Hill,Cumberland,Unique,PA,P28
17090,Shermans Dale,Perry,Standard,PA,P29
17093,Summerdale,Cumberland,P.O. Box,PA,P28
17094,Thompsontown,Juniata,Standard,PA,P30
17097,Wiconisco,Dauphin,P.O. Box,PA,P24
17098,Williamstown,Dauphin,Standard,PA,P24
17099,Yeagertown,Mifflin,Standard,PA,P31
17101,Harrisburg,Dauphin,Standard,PA,P24
17102,Harrisburg,Dauphin,Standard,PA,P24
17103,Harrisburg,Dauphin,Standard,PA,P24
17104,Harrisburg,Dauphin,Standard,PA,P24
17105,Harrisburg,Dauphin,P.O. Box,PA,P24
17106,Harrisburg,Dauphin,P.O. Box,PA,P24
17107,Harrisburg,Dauphin,Unique,PA,P24
17108,Harrisburg,Dauphin,P.O. Box,PA,P24
17109,Harrisburg,Dauphin,Standard,PA,P24
17110,Harrisburg,Dauphin,Standard,PA,P24
17111,Harrisburg,Dauphin,Standard,PA,P24
17112,Harrisburg,Dauphin,Standard,PA,P24
17113,Harrisburg,Dauphin,Standard,PA,P24
17120,Harrisburg,Dauphin,Unique,PA,P24
17121,Harrisburg,Dauphin,Unique,PA,P24
17122,Harrisburg,Dauphin,Unique,PA,P24
17123,Harrisburg,Dauphin,Unique,PA,P24
17124,Harrisburg,Dauphin,Unique,PA,P24
17125,Harrisburg,Dauphin,Unique,PA,P24
17126,Harrisburg,Dauphin,Unique,PA,P24
17127,Harrisburg,Dauphin,Unique,PA,P24
17128,Harrisburg,Dauphin,Unique,PA,P24
17129,Harrisburg,Dauphin,Standard,PA,P24
17130,Harrisburg,Dauphin,Unique,PA,P24
17140,Harrisburg,Dauphin,Unique,PA,P24
17177,Harrisburg,Dauphin,Unique,PA,P24
17201,Chambersburg,Franklin,Standard,PA,P40
17202,Chambersburg,Franklin,Standard,PA,P40
17210,Amberson,Franklin,P.O. Box,PA,P40
17211,Artemas,Bedford,Standard,PA,P42
17212,Big Cove Tannery,Fulton,Standard,PA,P41
17213,Blairs Mills,Huntingdon,Standard,PA,P39
17214,Blue Ridge Summit,Franklin,Standard,PA,P40
17215,Burnt Cabins,Fulton,Standard,PA,P41
17217,Concord,Franklin,Standard,PA,P40
17219,Doylesburg,Franklin,Standard,PA,P40
17220,Dry Run,Franklin,Standard,PA,P40
17221,Fannettsburg,Franklin,Standard,PA,P40
17222,Fayetteville,Franklin,Standard,PA,P40
17223,Fort Littleton,Fulton,Standard,PA,P41
17224,Fort Loudon,Franklin,Standard,PA,P40
17225,Greencastle,Franklin,Standard,PA,P40
17228,Harrisonville,Fulton,Standard,PA,P41
17229,Hustontown,Fulton,Standard,PA,P41
17231,Lemasters,Franklin,P.O. Box,PA,P40
17232,Lurgan,Franklin,Standard,PA,P40
17233,Mc Connellsburg,Fulton,Standard,PA,P41
17235,Marion,Franklin,P.O. Box,PA,P40
17236,Mercersburg,Franklin,Standard,PA,P40
17237,Mont Alto,Franklin,Standard,PA,P40
17238,Needmore,Fulton,Standard,PA,P41
17239,Neelyton,Huntingdon,Standard,PA,P39
17240,Newburg,Cumberland,Standard,PA,P28
17241,Newville,Cumberland,Standard,PA,P28
17243,Orbisonia,Huntingdon,Standard,PA,P39
17244,Orrstown,Franklin,Standard,PA,P40
17246,Pleasant Hall,Franklin,Standard,PA,P40
17247,Quincy,Franklin,P.O. Box,PA,P40
17249,Rockhill Furnace,Huntingdon,P.O. Box,PA,P39
17250,Rouzerville,Franklin,P.O. Box,PA,P40
17251,Roxbury,Franklin,P.O. Box,PA,P40
17252,Saint Thomas,Franklin,Standard,PA,P40
17253,Saltillo,Huntingdon,P.O. Box,PA,P39
17254,Scotland,Franklin,P.O. Box,PA,P40
17255,Shade Gap,Huntingdon,Standard,PA,P39
17256,Shady Grove,Franklin,P.O. Box,PA,P40
17257,Shippensburg,Cumberland,Standard,PA,P28
17260,Shirleysburg,Huntingdon,Standard,PA,P39
17261,South Mountain,Franklin,P.O. Box,PA,P40
17262,Spring Run,Franklin,Standard,PA,P40
17263,State Line,Franklin,P.O. Box,PA,P40
17264,Three Springs,Huntingdon,Standard,PA,P39
17265,Upperstrasburg,Franklin,Standard,PA,P40
17266,Walnut Bottom,Cumberland,Standard,PA,P28
17267,Warfordsburg,Fulton,Standard,PA,P41
17268,Waynesboro,Franklin,Standard,PA,P40
17271,Willow Hill,Franklin,Standard,PA,P40
17272,Zullinger,Franklin,P.O. Box,PA,P40
17301,Abbottstown,Adams,Standard,PA,P27
17302,Airville,York,Standard,PA,P26
17303,Arendtsville,Adams,P.O. Box,PA,P27
17304,Aspers,Adams,Standard,PA,P27
17306,Bendersville,Adams,P.O. Box,PA,P27
17307,Biglerville,Adams,Standard,PA,P27
17309,Brogue,York,Standard,PA,P26
17310,Cashtown,Adams,P.O. Box,PA,P27
17311,Codorus,York,P.O. Box,PA,P26
17312,Craley,York,P.O. Box,PA,P26
17313,Dallastown,York,Standard,PA,P26
17314,Delta,York,Standard,PA,P26
17315,Dover,York,Standard,PA,P26
17316,East Berlin,Adams,Standard,PA,P27
17317,East Prospect,York,P.O. Box,PA,P26
17318,Emigsville,York,P.O. Box,PA,P26
17319,Etters,York,Standard,PA,P26
17320,Fairfield,Adams,Standard,PA,P27
17321,Fawn Grove,York,Standard,PA,P26
17322,Felton,York,Standard,PA,P26
17323,Franklintown,York,P.O. Box,PA,P26
17324,Gardners,Adams,Standard,PA,P27
17325,Gettysburg,Adams,Standard,PA,P27
17327,Glen Rock,York,Standard,PA,P26
17329,Glenville,York,Standard,PA,P26
